received_at,session,participant,event_time,rel_ms,view,event,props,user_agent
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158615484,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158675477,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158735480,view-condition,idle,"{""view"":""view-condition"",""ms"":59975}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158795481,view-condition,idle,"{""view"":""view-condition"",""ms"":59989}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158855478,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158915473,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158975473,view-condition,idle,"{""view"":""view-condition"",""ms"":59975}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms90vgft3ah87,P1,8/2/2026,163850989,view-home,idle,"{""view"":""view-home"",""ms"":1042809}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,164876733,view-home,idle,"{""view"":""view-home"",""ms"":1025744}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159035485,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159095479,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159155484,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159215482,view-condition,idle,"{""view"":""view-condition"",""ms"":59958}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,152307962,view-home,idle,"{""view"":""view-home"",""ms"":1037075}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,153348682,view-home,idle,"{""view"":""view-home"",""ms"":1040718}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154376470,view-home,idle,"{""view"":""view-home"",""ms"":1027787}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154561164,view-home,idle,"{""view"":""view-home"",""ms"":184694}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154569399,view-home,idle,"{""view"":""view-home"",""ms"":8234}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154577453,view-home,idle,"{""view"":""view-home"",""ms"":8053}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,163850989,view-home,idle,"{""view"":""view-home"",""ms"":1042809}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,164876733,view-home,idle,"{""view"":""view-home"",""ms"":1025744}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165063424,view-home,idle,"{""view"":""view-home"",""ms"":186685}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165071485,view-home,idle,"{""view"":""view-home"",""ms"":8052}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165079779,view-home,idle,"{""view"":""view-home"",""ms"":8288}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,155373186,view-home,idle,"{""view"":""view-home"",""ms"":1040724}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156400964,view-home,idle,"{""view"":""view-home"",""ms"":1027778}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156585668,view-home,idle,"{""view"":""view-home"",""ms"":184703}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156593897,view-home,idle,"{""view"":""view-home"",""ms"":8228}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156601956,view-home,idle,"{""view"":""view-home"",""ms"":8057}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154585553,view-home,idle,"{""view"":""view-home"",""ms"":8100}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165087860,view-home,idle,"{""view"":""view-home"",""ms"":8079}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165095966,view-home,idle,"{""view"":""view-home"",""ms"":8105}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154593634,view-home,idle,"{""view"":""view-home"",""ms"":8080}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154601763,view-home,idle,"{""view"":""view-home"",""ms"":8128}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165104081,view-home,idle,"{""view"":""view-home"",""ms"":8112}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159275480,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159335484,view-condition,idle,"{""view"":""view-condition"",""ms"":59985}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159395482,view-condition,idle,"{""view"":""view-condition"",""ms"":59984}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159455478,view-condition,idle,"{""view"":""view-condition"",""ms"":59966}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159515481,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159575479,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159635484,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159695477,view-condition,idle,"{""view"":""view-condition"",""ms"":59967}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159755474,view-condition,idle,"{""view"":""view-condition"",""ms"":59974}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159815456,view-condition,idle,"{""view"":""view-condition"",""ms"":59961}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159875465,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159935459,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,159995469,view-condition,idle,"{""view"":""view-condition"",""ms"":59993}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160055457,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160115467,view-condition,idle,"{""view"":""view-condition"",""ms"":59991}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160175464,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160235460,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160295460,view-condition,idle,"{""view"":""view-condition"",""ms"":59984}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160355458,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160415457,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160475453,view-condition,idle,"{""view"":""view-condition"",""ms"":59971}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160535458,view-condition,idle,"{""view"":""view-condition"",""ms"":59973}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160595454,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160655462,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160715460,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160775457,view-condition,idle,"{""view"":""view-condition"",""ms"":59974}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160835461,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160895461,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,160955454,view-condition,idle,"{""view"":""view-condition"",""ms"":59972}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161015461,view-condition,idle,"{""view"":""view-condition"",""ms"":59985}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161075457,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161135460,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161195457,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154593634,view-home,idle,"{""view"":""view-home"",""ms"":8080}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,154601763,view-home,idle,"{""view"":""view-home"",""ms"":8128}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,155646536,view-home,idle,"{""view"":""view-home"",""ms"":1044770}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161255455,view-condition,idle,"{""view"":""view-condition"",""ms"":59961}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161315449,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161375464,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161435459,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161495459,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161555459,view-condition,idle,"{""view"":""view-condition"",""ms"":59978}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161615454,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161675454,view-condition,idle,"{""view"":""view-condition"",""ms"":59984}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161735452,view-condition,idle,"{""view"":""view-condition"",""ms"":59975}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161795456,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161855448,view-condition,idle,"{""view"":""view-condition"",""ms"":59969}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161915447,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,161975459,view-condition,idle,"{""view"":""view-condition"",""ms"":59991}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162035449,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162095454,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162155462,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162215564,view-condition,idle,"{""view"":""view-condition"",""ms"":60082}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms90vgft3ah87,P1,8/2/2026,165104081,view-home,idle,"{""view"":""view-home"",""ms"":8112}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,166148804,view-home,idle,"{""view"":""view-home"",""ms"":1044721}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,167051543,view-home,idle,"{""view"":""view-home"",""ms"":902737}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156610057,view-home,idle,"{""view"":""view-home"",""ms"":8100}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156618135,view-home,idle,"{""view"":""view-home"",""ms"":8078}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,156626270,view-home,idle,"{""view"":""view-home"",""ms"":8135}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,157671039,view-home,idle,"{""view"":""view-home"",""ms"":1044767}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,158575729,view-home,idle,"{""view"":""view-home"",""ms"":904689}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162275457,view-condition,idle,"{""view"":""view-condition"",""ms"":59889}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162335455,view-condition,idle,"{""view"":""view-condition"",""ms"":59974}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162395455,view-condition,idle,"{""view"":""view-condition"",""ms"":59993}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162455448,view-condition,idle,"{""view"":""view-condition"",""ms"":59958}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162515455,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162575452,view-condition,idle,"{""view"":""view-condition"",""ms"":59958}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162635464,view-condition,idle,"{""view"":""view-condition"",""ms"":59975}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,162695456,view-condition,idle,"{""view"":""view-condition"",""ms"":59934}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
